transaction_id,date,type,category,description,amount,payment_method,need_or_want,merchant,month,year,day_name
1309,2024-05-14,Expense,Bills,Main opportunity particularly question.,799.6,Unknown,Need,Unknown,May,2024,Tuesday
1310,2024-05-15,Expense,Entertainment,Research month instead.,1697.48,Unknown,Want,Unknown,May,2024,Wednesday
1311,2024-05-17,Expense,Bills,As throughout individual list manager.,1516.84,Unknown,Need,Unknown,May,2024,Friday
1312,2024-05-20,Income,Investment,Recently again explain court.,1967.0,Unknown,Income,Unknown,May,2024,Monday
1313,2024-05-22,Expense,Bills,Discussion detail training fund.,1474.48,Unknown,Need,Unknown,May,2024,Wednesday
1314,2024-05-23,Expense,Health,Third rich hospital.,90.44,Unknown,Need,Unknown,May,2024,Thursday
1315,2024-05-25,Expense,Entertainment,Somebody son suddenly perform.,135.09,Unknown,Want,Unknown,May,2024,Saturday
1316,2024-05-26,Expense,Food,Project can.,1340.49,Unknown,Need,Unknown,May,2024,Sunday
1317,2024-05-27,Expense,Health,Paper beyond indeed.,782.31,Unknown,Need,Unknown,May,2024,Monday
1318,2024-05-27,Expense,Food,Doctor news yourself.,89.41,Unknown,Need,Unknown,May,2024,Monday
1319,2024-05-31,Expense,Bills,Ground city still.,1410.44,Unknown,Need,Unknown,May,2024,Friday
1320,2024-06-01,Expense,Travel,Southern front.,1671.4,Unknown,Need,Unknown,June,2024,Saturday
1321,2024-06-02,Expense,Bills,Dinner no main year size.,759.55,Unknown,Need,Unknown,June,2024,Sunday
1322,2024-06-02,Expense,Bills,Environment character real middle prove.,1038.16,Unknown,Need,Unknown,June,2024,Sunday
1323,2024-06-03,Expense,Entertainment,Sometimes while sense window.,1037.58,Unknown,Want,Unknown,June,2024,Monday
1324,2024-06-04,Expense,Health,Among black picture that treat.,978.85,Unknown,Need,Unknown,June,2024,Tuesday
1325,2024-06-06,Expense,Food,Remain seven marriage.,1008.66,Unknown,Need,Unknown,June,2024,Thursday
1326,2024-06-07,Income,Investment,Positive free case.,2384.0,Unknown,Income,Unknown,June,2024,Friday
1327,2024-06-09,Income,Income,Wide shoulder according strong.,2232.0,Unknown,Income,Unknown,June,2024,Sunday
1328,2024-06-10,Income,Investment,Expert commercial entire resource.,3467.0,Unknown,Income,Unknown,June,2024,Monday
1329,2024-06-12,Expense,Bills,Picture early send morning.,1325.61,Unknown,Need,Unknown,June,2024,Wednesday
1330,2024-06-13,Expense,Health,Soon including important.,1443.31,Unknown,Need,Unknown,June,2024,Thursday
1331,2024-06-13,Expense,Others,Some gun ahead certainly act.,963.25,Unknown,Other,Unknown,June,2024,Thursday
1332,2024-06-14,Expense,Shopping,Be fire.,54.67,Unknown,Want,Unknown,June,2024,Friday
1333,2024-06-15,Income,Investment,Article service produce political.,1603.0,Unknown,Income,Unknown,June,2024,Saturday
1334,2024-06-16,Expense,Food,Within woman.,1782.69,Unknown,Need,Unknown,June,2024,Sunday
1335,2024-06-17,Income,Investment,Information though red.,2615.0,Unknown,Income,Unknown,June,2024,Monday
1336,2024-06-21,Expense,Shopping,Training account evidence month.,1202.72,Unknown,Want,Unknown,June,2024,Friday
1337,2024-06-21,Expense,Food,Land day name small.,1758.23,Unknown,Need,Unknown,June,2024,Friday
1338,2024-06-22,Expense,Travel,Thought sit identify culture.,1895.04,Unknown,Need,Unknown,June,2024,Saturday
1339,2024-06-23,Expense,Others,Already free.,1735.93,Unknown,Other,Unknown,June,2024,Sunday
1340,2024-06-23,Income,Income,Yeah exist behavior necessary miss.,1669.0,Unknown,Income,Unknown,June,2024,Sunday
1341,2024-06-23,Expense,Bills,Agreement someone.,1250.19,Unknown,Need,Unknown,June,2024,Sunday
1342,2024-06-23,Expense,Bills,Strategy fight institution.,1451.13,Unknown,Need,Unknown,June,2024,Sunday
1343,2024-06-23,Expense,Others,Rule success.,1197.1,Unknown,Other,Unknown,June,2024,Sunday
1344,2024-07-01,Income,Income,Medical buy series walk large.,3657.0,Unknown,Income,Unknown,July,2024,Monday
1345,2024-07-05,Income,Investment,Law work.,2157.0,Unknown,Income,Unknown,July,2024,Friday
1346,2024-07-06,Expense,Shopping,Research visit program suddenly doctor.,1654.76,Unknown,Want,Unknown,July,2024,Saturday
1347,2024-07-07,Expense,Bills,Project spring of.,956.98,Unknown,Need,Unknown,July,2024,Sunday
1348,2024-07-07,Expense,Food,Mind easy foreign old.,1756.73,Unknown,Need,Unknown,July,2024,Sunday
1349,2024-07-07,Expense,Bills,Better republican stock bank.,195.45,Unknown,Need,Unknown,July,2024,Sunday
1350,2024-07-07,Expense,Food,Thousand live land hard.,1794.97,Unknown,Need,Unknown,July,2024,Sunday
1351,2024-07-13,Expense,Shopping,Open million house enough.,1048.87,Unknown,Want,Unknown,July,2024,Saturday
1352,2024-07-13,Expense,Food,You ready way rule.,1398.31,Unknown,Need,Unknown,July,2024,Saturday
1353,2024-07-16,Expense,Others,Certain camera represent.,1581.22,Unknown,Other,Unknown,July,2024,Tuesday
1354,2024-07-20,Expense,Bills,Tell brother defense list second.,856.72,Unknown,Need,Unknown,July,2024,Saturday
1355,2024-07-21,Expense,Entertainment,Tv budget system book.,1821.07,Unknown,Want,Unknown,July,2024,Sunday
1356,2024-07-22,Income,Income,Face mission brother figure hear.,2611.0,Unknown,Income,Unknown,July,2024,Monday
1358,2024-07-23,Income,Investment,Agreement central six instead.,4780.0,Unknown,Income,Unknown,July,2024,Tuesday
1357,2024-07-23,Income,Investment,Democratic standard major.,3572.0,Unknown,Income,Unknown,July,2024,Tuesday
1359,2024-07-25,Expense,Health,Give that individual of not.,823.6,Unknown,Need,Unknown,July,2024,Thursday
1360,2024-07-26,Income,Income,Little result paper seven.,2577.0,Unknown,Income,Unknown,July,2024,Friday
1361,2024-07-26,Expense,Shopping,Seven project chance road.,1133.69,Unknown,Want,Unknown,July,2024,Friday
1362,2024-07-26,Expense,Shopping,Professor important do house must.,1512.39,Unknown,Want,Unknown,July,2024,Friday
1363,2024-07-26,Expense,Others,Position tend religious.,365.65,Unknown,Other,Unknown,July,2024,Friday
1364,2024-07-27,Expense,Others,Someone religious night buy nice.,515.02,Unknown,Other,Unknown,July,2024,Saturday
1365,2024-07-27,Expense,Health,My serious whatever miss seek.,1550.65,Unknown,Need,Unknown,July,2024,Saturday
1366,2024-07-27,Expense,Bills,Build view.,1711.45,Unknown,Need,Unknown,July,2024,Saturday
1367,2024-07-28,Expense,Entertainment,Ever day.,898.72,Unknown,Want,Unknown,July,2024,Sunday
1368,2024-07-28,Expense,Bills,Be move fly open.,209.55,Unknown,Need,Unknown,July,2024,Sunday
1371,2024-07-29,Expense,Food,Fish either boy between collection.,329.87,Unknown,Need,Unknown,July,2024,Monday
1369,2024-07-29,Expense,Food,Eight bed fill.,1610.7,Unknown,Need,Unknown,July,2024,Monday
1370,2024-07-29,Expense,Health,Future congress.,1603.7,Unknown,Need,Unknown,July,2024,Monday
1372,2024-07-30,Expense,Others,Arrive which consider.,1852.46,Unknown,Other,Unknown,July,2024,Tuesday
1373,2024-07-30,Expense,Bills,Hope floor include.,533.55,Unknown,Need,Unknown,July,2024,Tuesday
1374,2024-08-01,Expense,Food,Heart still building.,1451.74,Unknown,Need,Unknown,August,2024,Thursday
1375,2024-08-02,Expense,Shopping,Sell only manage.,1231.79,Unknown,Want,Unknown,August,2024,Friday
1376,2024-08-02,Expense,Food,We especially five network.,1891.97,Unknown,Need,Unknown,August,2024,Friday
1377,2024-08-03,Expense,Others,Ahead plant trial affect.,883.55,Unknown,Other,Unknown,August,2024,Saturday
1378,2024-08-03,Expense,Travel,Push east never size fight.,397.55,Unknown,Need,Unknown,August,2024,Saturday
1379,2024-08-08,Expense,Entertainment,Base player data whose.,1234.23,Unknown,Want,Unknown,August,2024,Thursday
1380,2024-08-09,Expense,Health,World site mr interest treatment.,486.12,Unknown,Need,Unknown,August,2024,Friday
1381,2024-08-11,Income,Investment,A let.,1211.0,Unknown,Income,Unknown,August,2024,Sunday
1382,2024-08-14,Expense,Shopping,A value lot.,712.72,Unknown,Want,Unknown,August,2024,Wednesday
1383,2024-08-14,Expense,Entertainment,Yourself successful defense subject.,1040.31,Unknown,Want,Unknown,August,2024,Wednesday
1384,2024-08-14,Expense,Bills,Claim move.,1839.16,Unknown,Need,Unknown,August,2024,Wednesday
1385,2024-08-15,Expense,Health,Bed recognize store.,701.48,Unknown,Need,Unknown,August,2024,Thursday
1386,2024-08-22,Expense,Entertainment,There decision measure.,1216.66,Unknown,Want,Unknown,August,2024,Thursday
1387,2024-08-23,Income,Income,Play woman remain event.,538.0,Unknown,Income,Unknown,August,2024,Friday
1388,2024-08-25,Expense,Shopping,Decision where foreign trial.,1017.41,Unknown,Want,Unknown,August,2024,Sunday
1389,2024-08-25,Expense,Travel,Participant above.,686.53,Unknown,Need,Unknown,August,2024,Sunday
1390,2024-08-25,Income,Income,Including time reflect.,4906.0,Unknown,Income,Unknown,August,2024,Sunday
1392,2024-08-27,Expense,Travel,Ball theory prepare much throughout.,1391.44,Unknown,Need,Unknown,August,2024,Tuesday
1391,2024-08-27,Expense,Others,Good spend still.,1542.23,Unknown,Other,Unknown,August,2024,Tuesday
1393,2024-08-28,Expense,Others,Concern should recent across.,1366.37,Unknown,Other,Unknown,August,2024,Wednesday
1394,2024-08-28,Expense,Food,View know develop after.,969.12,Unknown,Need,Unknown,August,2024,Wednesday
1395,2024-08-28,Expense,Shopping,Course staff personal space.,1270.99,Unknown,Want,Unknown,August,2024,Wednesday
1396,2024-08-30,Expense,Entertainment,Woman whose already.,1602.32,Unknown,Want,Unknown,August,2024,Friday
1397,2024-09-01,Expense,Health,Decide cultural start how thank.,1037.84,Unknown,Need,Unknown,September,2024,Sunday
1398,2024-09-02,Income,Income,Management necessary process not.,2533.0,Unknown,Income,Unknown,September,2024,Monday
1401,2024-09-05,Expense,Bills,Talk thing rock ever summer.,1113.56,Unknown,Need,Unknown,September,2024,Thursday
1399,2024-09-05,Income,Income,Pass quite third ability interview.,3396.0,Unknown,Income,Unknown,September,2024,Thursday
1400,2024-09-05,Expense,Shopping,Assume campaign assume.,1350.66,Unknown,Want,Unknown,September,2024,Thursday
1402,2024-09-05,Expense,Travel,Item yet ever quite.,373.74,Unknown,Need,Unknown,September,2024,Thursday
1403,2024-09-06,Expense,Entertainment,Guess service this different.,1003.01,Unknown,Want,Unknown,September,2024,Friday
1404,2024-09-07,Income,Investment,Mother first hot free.,2674.0,Unknown,Income,Unknown,September,2024,Saturday
1405,2024-09-08,Expense,Entertainment,Wrong difficult.,1671.53,Unknown,Want,Unknown,September,2024,Sunday
1406,2024-09-10,Expense,Health,True culture.,320.43,Unknown,Need,Unknown,September,2024,Tuesday
1407,2024-09-13,Income,Investment,As personal agreement.,4535.0,Unknown,Income,Unknown,September,2024,Friday
1408,2024-09-15,Expense,Food,Or phone.,1697.54,Unknown,Need,Unknown,September,2024,Sunday
1409,2024-09-16,Expense,Health,East list when.,989.76,Unknown,Need,Unknown,September,2024,Monday
1410,2024-09-17,Expense,Travel,Mind door authority outside.,986.7,Unknown,Need,Unknown,September,2024,Tuesday
1411,2024-09-17,Expense,Travel,Personal often.,801.78,Unknown,Need,Unknown,September,2024,Tuesday
1412,2024-09-17,Expense,Bills,True help.,117.75,Unknown,Need,Unknown,September,2024,Tuesday
1413,2024-09-18,Expense,Others,Artist sort area.,1879.91,Unknown,Other,Unknown,September,2024,Wednesday
1414,2024-09-21,Income,Income,Big argue.,3725.0,Unknown,Income,Unknown,September,2024,Saturday
1415,2024-09-22,Expense,Bills,Sure i pay.,919.82,Unknown,Need,Unknown,September,2024,Sunday
1416,2024-09-23,Income,Income,Ten skin perhaps.,3085.0,Unknown,Income,Unknown,September,2024,Monday
1417,2024-09-24,Expense,Food,Less into per big.,1351.47,Unknown,Need,Unknown,September,2024,Tuesday
1418,2024-09-25,Expense,Bills,Military onto blue activity.,657.62,Unknown,Need,Unknown,September,2024,Wednesday
1419,2024-09-26,Expense,Travel,Smile cover of pm eight.,382.43,Unknown,Need,Unknown,September,2024,Thursday
1420,2024-09-26,Expense,Travel,Right know during someone.,947.98,Unknown,Need,Unknown,September,2024,Thursday
1421,2024-09-27,Expense,Health,Find job where.,375.99,Unknown,Need,Unknown,September,2024,Friday
1422,2024-09-27,Expense,Shopping,On must certainly.,1404.42,Unknown,Want,Unknown,September,2024,Friday
1423,2024-10-01,Expense,Shopping,Owner fact wife.,566.46,Unknown,Want,Unknown,October,2024,Tuesday
1424,2024-10-01,Income,Investment,Price certain down standard nice.,2372.0,Unknown,Income,Unknown,October,2024,Tuesday
1425,2024-10-02,Expense,Travel,Gas with policy cut.,1610.13,Unknown,Need,Unknown,October,2024,Wednesday
1426,2024-10-02,Expense,Shopping,Country little reality level.,400.17,Unknown,Want,Unknown,October,2024,Wednesday
1427,2024-10-03,Expense,Bills,Not friend federal forget bit.,951.24,Unknown,Need,Unknown,October,2024,Thursday
1429,2024-10-04,Income,Income,Detail about development discover.,4592.0,Unknown,Income,Unknown,October,2024,Friday
1428,2024-10-04,Income,Income,Lose shoulder spring.,4486.0,Unknown,Income,Unknown,October,2024,Friday
1430,2024-10-07,Expense,Food,Hundred step according.,802.82,Unknown,Need,Unknown,October,2024,Monday
1431,2024-10-08,Expense,Food,Group never.,438.78,Unknown,Need,Unknown,October,2024,Tuesday
1432,2024-10-09,Expense,Bills,Key place tree.,905.21,Unknown,Need,Unknown,October,2024,Wednesday
1433,2024-10-10,Expense,Health,Wish current.,727.01,Unknown,Need,Unknown,October,2024,Thursday
1434,2024-10-10,Expense,Travel,Despite energy company.,694.84,Unknown,Need,Unknown,October,2024,Thursday
1435,2024-10-11,Expense,Health,Condition again successful.,1736.06,Unknown,Need,Unknown,October,2024,Friday
1436,2024-10-12,Expense,Entertainment,Story case.,1157.94,Unknown,Want,Unknown,October,2024,Saturday
1437,2024-10-15,Expense,Bills,Very figure drive special.,1958.95,Unknown,Need,Unknown,October,2024,Tuesday
1438,2024-10-17,Expense,Health,With young think there assume.,1349.65,Unknown,Need,Unknown,October,2024,Thursday
1439,2024-10-17,Expense,Others,Some court her.,1780.37,Unknown,Other,Unknown,October,2024,Thursday
1440,2024-10-18,Expense,Travel,Outside with each animal.,932.87,Unknown,Need,Unknown,October,2024,Friday
1441,2024-10-19,Expense,Bills,Take family chance.,1284.76,Unknown,Need,Unknown,October,2024,Saturday
1442,2024-10-19,Expense,Shopping,Picture evidence.,1266.23,Unknown,Want,Unknown,October,2024,Saturday
1443,2024-10-21,Expense,Bills,Why though decide bank likely.,167.43,Unknown,Need,Unknown,October,2024,Monday
1444,2024-10-21,Expense,Health,Meet seem population.,640.59,Unknown,Need,Unknown,October,2024,Monday
1445,2024-10-21,Expense,Travel,Material less focus hear.,1214.72,Unknown,Need,Unknown,October,2024,Monday
1446,2024-10-23,Expense,Others,Listen ok point so.,1564.14,Unknown,Other,Unknown,October,2024,Wednesday
1447,2024-10-24,Expense,Others,Detail data tell.,833.84,Unknown,Other,Unknown,October,2024,Thursday
1448,2024-10-28,Income,Investment,Fill thousand number.,1524.0,Unknown,Income,Unknown,October,2024,Monday
1449,2024-11-01,Expense,Travel,Nearly care base.,1881.47,Unknown,Need,Unknown,November,2024,Friday
1450,2024-11-02,Expense,Bills,Goal once let perform international.,429.04,Unknown,Need,Unknown,November,2024,Saturday
1452,2024-11-03,Expense,Bills,Important source first him.,136.95,Unknown,Need,Unknown,November,2024,Sunday
1451,2024-11-03,Expense,Food,Doctor population grow bar.,62.47,Unknown,Need,Unknown,November,2024,Sunday
1453,2024-11-11,Expense,Bills,National back everybody direction budget.,216.82,Unknown,Need,Unknown,November,2024,Monday
1454,2024-11-11,Expense,Bills,National free.,1313.12,Unknown,Need,Unknown,November,2024,Monday
1455,2024-11-12,Expense,Travel,Few spring raise.,466.42,Unknown,Need,Unknown,November,2024,Tuesday
1456,2024-11-13,Expense,Others,Relationship your your.,1256.7,Unknown,Other,Unknown,November,2024,Wednesday
1457,2024-11-13,Income,Investment,Across federal state.,734.0,Unknown,Income,Unknown,November,2024,Wednesday
1458,2024-11-13,Income,Income,State serious activity pressure.,3164.0,Unknown,Income,Unknown,November,2024,Wednesday
1459,2024-11-13,Expense,Others,Dinner rich decide do.,1950.21,Unknown,Other,Unknown,November,2024,Wednesday
1460,2024-11-14,Expense,Travel,Serious reveal left social fine.,1101.61,Unknown,Need,Unknown,November,2024,Thursday
1461,2024-11-14,Income,Investment,Show recently decide last.,4240.0,Unknown,Income,Unknown,November,2024,Thursday
1462,2024-11-16,Expense,Shopping,Hear officer.,1051.69,Unknown,Want,Unknown,November,2024,Saturday
1466,2024-11-17,Expense,Entertainment,Different international sell several.,1611.37,Unknown,Want,Unknown,November,2024,Sunday
1465,2024-11-17,Expense,Travel,Wall act special.,1818.76,Unknown,Need,Unknown,November,2024,Sunday
1463,2024-11-17,Income,Investment,With yes nothing.,500.0,Unknown,Income,Unknown,November,2024,Sunday
1464,2024-11-17,Expense,Health,For age size.,830.29,Unknown,Need,Unknown,November,2024,Sunday
1467,2024-11-18,Expense,Bills,Woman daughter hospital move.,694.33,Unknown,Need,Unknown,November,2024,Monday
1468,2024-11-18,Expense,Food,Board notice later thus.,1378.66,Unknown,Need,Unknown,November,2024,Monday
1469,2024-11-19,Expense,Others,Bit need allow.,606.22,Unknown,Other,Unknown,November,2024,Tuesday
1470,2024-11-20,Expense,Travel,Cost attorney.,1198.04,Unknown,Need,Unknown,November,2024,Wednesday
1471,2024-11-20,Expense,Health,Day fact modern.,385.26,Unknown,Need,Unknown,November,2024,Wednesday
1472,2024-11-22,Expense,Shopping,Happy action.,795.56,Unknown,Want,Unknown,November,2024,Friday
1473,2024-11-23,Income,Income,Hospital writer can industry.,3599.0,Unknown,Income,Unknown,November,2024,Saturday
1476,2024-11-24,Expense,Bills,Western tend candidate day.,850.26,Unknown,Need,Unknown,November,2024,Sunday
1475,2024-11-24,Expense,Travel,City offer financial data.,576.51,Unknown,Need,Unknown,November,2024,Sunday
1474,2024-11-24,Expense,Travel,Cut yard knowledge.,831.68,Unknown,Need,Unknown,November,2024,Sunday
1477,2024-11-25,Expense,Bills,Space moment travel these least.,281.88,Unknown,Need,Unknown,November,2024,Monday
1478,2024-11-25,Income,Income,Say explain.,4209.0,Unknown,Income,Unknown,November,2024,Monday
1479,2024-11-25,Expense,Others,Red republican father party.,383.7,Unknown,Other,Unknown,November,2024,Monday
1480,2024-11-26,Income,Investment,Eat tonight run leader.,4882.0,Unknown,Income,Unknown,November,2024,Tuesday
1481,2024-11-29,Income,Investment,Believe recognize analysis those citizen.,2811.0,Unknown,Income,Unknown,November,2024,Friday
1482,2024-11-30,Expense,Others,Project at risk.,1456.94,Unknown,Other,Unknown,November,2024,Saturday
1483,2024-12-02,Expense,Bills,In seven building hard.,39.3,Unknown,Need,Unknown,December,2024,Monday
1484,2024-12-05,Expense,Shopping,Short for late education.,630.04,Unknown,Want,Unknown,December,2024,Thursday
1485,2024-12-06,Expense,Health,Left available.,932.73,Unknown,Need,Unknown,December,2024,Friday
1486,2024-12-09,Expense,Health,Gas human create also.,169.64,Unknown,Need,Unknown,December,2024,Monday
1487,2024-12-11,Expense,Bills,Remember carry.,121.52,Unknown,Need,Unknown,December,2024,Wednesday
1488,2024-12-12,Expense,Bills,Leave bar prevent require.,1090.95,Unknown,Need,Unknown,December,2024,Thursday
1489,2024-12-12,Income,Income,Likely evidence claim.,3625.0,Unknown,Income,Unknown,December,2024,Thursday
1490,2024-12-15,Expense,Bills,Beyond family movement hospital back.,1949.45,Unknown,Need,Unknown,December,2024,Sunday
1491,2024-12-16,Expense,Shopping,Child group describe.,1544.74,Unknown,Want,Unknown,December,2024,Monday
1492,2024-12-19,Expense,Food,Democratic recent student specific political.,406.37,Unknown,Need,Unknown,December,2024,Thursday
1493,2024-12-19,Expense,Bills,Real know our any.,1047.07,Unknown,Need,Unknown,December,2024,Thursday
1494,2024-12-21,Expense,Others,Up hear draw.,784.35,Unknown,Other,Unknown,December,2024,Saturday
1495,2024-12-23,Expense,Health,Instead writer.,325.64,Unknown,Need,Unknown,December,2024,Monday
1497,2024-12-28,Expense,Bills,Quite as when.,514.09,Unknown,Need,Unknown,December,2024,Saturday
1496,2024-12-28,Expense,Entertainment,Right analysis mention.,727.25,Unknown,Want,Unknown,December,2024,Saturday
1498,2024-12-28,Income,Investment,No couple debate must.,1425.0,Unknown,Income,Unknown,December,2024,Saturday
1499,2024-12-29,Expense,Shopping,Discussion black follow.,655.78,Unknown,Want,Unknown,December,2024,Sunday
1500,2024-12-29,Income,Income,Pressure activity defense detail.,1480.0,Unknown,Income,Unknown,December,2024,Sunday
